	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
20	-0.18877083	0.070333846	1.1102012	0.999342	1.5993447	-0.923342	-0.10954368	-0.77705365	-0.17609262	-1.0480775	-0.88662535	-0.36128485	-1.5689067	0.6080925	-0.8617377	-2.0327148	1.2280288	-0.5978545	-0.5534622	-0.7254937	3.4353383	-0.10847147	0.6359116	0.815025	-0.6583675	-0.76852626	2.0116308	-0.9571686	-0.16312528	-0.50793314	0.4599048	0.38934863
21	-1.7032354	-1.1960868	-1.1660563	1.7966567	-0.26893288	1.1061428	-2.2489593	2.5813053	0.36965466	-0.6844916	1.062339	2.0262425	-1.6941221	0.4171135	-1.3321518	1.3629973	-0.7185757	-0.15671723	0.6733869	-0.86441195	3.2264197	0.07632049	0.40381604	-1.312429	1.123559	1.359941	-1.1532968	0.2881991	1.4201763	1.5566602	-2.2463403	-1.0678471
22	1.0078807	1.8952277	0.23694034	-3.5967116	0.76143056	-0.7559949	0.7883355	1.7431363	-0.20485327	0.79060835	-1.1799264	-0.10004013	0.7420006	-0.028426621	1.456795	-1.1108888	1.6456101	-0.96631837	-0.42186314	0.20167215	-0.62280595	0.41800064	-2.1128647	-1.0314609	0.752929	0.12120691	1.3381274	1.423443	0.4592712	0.64410293	-0.07551549	2.7998686
23	0.38210413	0.7796695	0.6967912	-2.2641504	-1.0689105	0.2985929	-1.6681077	-0.12395094	1.0526942	1.3335948	-0.69370645	0.7110074	-1.007793	-0.64281464	2.0888743	-2.413142	-0.40612733	-0.01675086	-1.0118213	-0.1402329	-0.90651494	-0.0038895102	-1.8037605	-0.867765	-0.20336394	1.8396803	-2.2452211	2.135986	-0.26844525	1.1543382	-2.102433	-0.80789363
24	-0.4437551	3.2346282	0.9623062	1.8017789	0.6779678	-0.9180579	-0.32309029	1.4167553	-2.1768649	0.7707397	-0.7472169	0.7708882	0.0067611546	-0.44353116	0.53090256	1.1840025	2.0202546	-1.0101105	-1.1743816	-0.4746896	-0.3291452	-0.5291399	1.5110892	-1.5481445	-1.9823332	2.0333645	2.375638	1.1109698	-1.6484659	-0.13758528	0.39889276	-0.9611728
25	0.98000073	-2.6007347	-0.47703686	1.0090582	-1.5011858	0.6093086	-0.18761738	0.47106344	0.23866239	-1.5630751	0.71950763	-2.5179791	-3.14684	-0.06882283	-0.9285874	0.59612566	2.1121848	0.8669874	0.21714306	0.354347	0.5469402	-0.446574	-2.2488692	-1.555523	1.941441	-0.6791144	0.79348797	0.3857129	-0.65585655	-0.50878185	-1.9505169	-0.33920306
26	-1.1994684	1.6615613	-0.4782	-2.231025	-0.06741777	0.21246488	-0.17309527	-1.3030504	-1.04986	0.123115	0.1779893	1.2879825	-0.2043954	0.58100855	-0.4913802	-0.42182803	2.9167995	-0.1458959	0.4999586	-0.2243191	1.2304496	0.74642634	-2.5474567	1.5956848	-0.58435255	2.2080693	-2.6057956	0.9375401	0.8349916	-0.4565483	-0.20955656	1.9529777
27	-1.0772948	0.014667376	0.7689578	-0.5905168	0.45861948	-1.4183111	-0.49097565	0.39069566	-0.18585402	0.933299	-1.6665709	-1.8940223	1.9750639	0.29531312	-1.5372772	0.2164847	0.35017845	-0.1276846	-0.35233852	-0.46596998	3.8063905	-0.56847864	-0.026561568	0.29019043	-0.7828393	1.0392642	-0.48774004	-0.43812934	0.36902976	-0.9501901	-0.8487826	-0.17094117
28	-0.33161753	2.6161807	0.37572524	1.6829543	1.8872195	-0.0679693	-1.3376423	1.4235432	-1.4812082	1.2525921	0.34207052	2.973815	-0.5150703	1.0845712	1.2359105	1.9230663	-0.09934291	-0.834152	0.61706275	-1.4821312	-0.38048235	-0.10400965	0.023397943	0.91777456	-0.7489564	1.3913879	0.7637968	1.5135951	1.1222943	0.8500987	1.2538733	-0.4864748
29	2.431557	-0.12923612	-0.015595555	0.5899865	1.051211	-0.73211986	-0.74352306	1.0163591	1.2268347	-1.9914837	-0.9043505	-1.9542398	0.27015126	-0.049198754	-1.8747659	0.45955372	-1.9306947	0.24834387	0.24419181	-1.0018936	1.4303966	0.6715733	-0.14634447	1.0530853	1.9393879	0.95655566	-0.40784577	-2.2182965	-0.9556466	0.35254362	0.029103473	0.07071459
30	-0.781112	-1.8478459	-0.20783596	1.2665311	-0.36836886	0.8614368	0.23267457	0.1498808	0.5659655	-0.7804974	0.9909883	-0.34360367	-2.3380995	-0.33943203	-1.7271894	-1.0486262	1.0183828	-0.05422588	-0.3482619	0.12691519	2.1706498	-0.53881687	-1.1272497	-0.9401045	-0.085447244	2.0280712	-0.7286491	-2.7412026	1.2842202	-0.6095516	-3.2124178	-1.2939377
31	0.20980676	-1.3255539	1.071696	0.14347918	-1.7246034	1.4980823	0.5735039	0.69595164	1.4352479	-2.1184368	1.1267469	2.6427689	-2.4123988	0.15138899	1.0621891	1.5696825	0.84187484	1.6019402	1.5734074	-0.69594944	-1.4801761	0.51419187	-1.9943779	2.3499212	-0.79286164	1.5676669	-1.6702515	-0.54866195	1.3629285	-1.3376329	-0.14126354	-1.8831872
32	2.8876894	-1.5084227	-1.9317466	-1.4840294	-0.9988958	-0.8022366	-2.9480753	-0.6613103	1.1237513	0.37643597	-0.24046944	-3.486513	-0.65320605	0.75351495	1.2096041	0.52270114	0.3888559	-0.06960394	-0.09765466	0.36461136	1.7838162	-2.0669954	0.046986192	-1.9158676	1.8720276	-0.5213854	1.8328705	0.22975545	-2.5181105	-0.056085523	1.1649308	-0.62520015
33	0.27412093	1.190371	-0.6354515	1.8714466	1.9605464	-1.0202395	1.9640557	0.09896427	-1.979389	0.33163026	-0.9274801	-1.5723258	-1.1151315	0.8913277	0.82984304	-0.15880428	-1.6380832	-0.7011172	-0.5721773	-0.1892122	0.744692	0.70030063	-1.6044184	-1.518046	-1.0101295	0.885014	-0.65004754	-0.9913319	0.89011765	0.38255852	1.0971984	1.3741152
34	-0.118169285	0.49825478	-1.9379276	-1.6179992	-0.81699324	0.28052005	-0.45633802	-2.156453	-1.1118374	0.5396556	0.70135486	-2.935141	2.4135795	-1.1610888	-2.5905755	0.7568357	-0.25227708	-0.4543283	0.30876353	0.36968157	-0.18582843	0.15735294	0.7546416	-3.4280498	-1.1892017	-0.4826916	0.14872023	-0.114936896	-1.9080353	-0.13836196	1.0157661	-0.3680461
35	0.8668781	2.1165557	0.48347294	-2.207671	-0.767463	0.65520114	-0.6248153	0.39395735	-2.1949005	-1.0046012	-0.4266309	0.20520018	2.4150975	-0.14827587	-0.9402082	1.2748752	-1.1678457	-0.6044191	-0.9781613	-0.8356871	0.41413856	-1.1433172	-2.2767982	-1.4043413	-0.37432218	0.58351505	0.9025008	-0.58883005	1.5044578	0.2003924	1.3692026	-1.1695381
36	-0.5499312	-1.0961065	-0.56949335	1.4438254	-0.8313598	-0.5382065	1.3355623	1.6756866	-0.91460425	2.0157537	-0.9797377	1.1388758	1.5649606	-0.2811793	-1.2490983	1.3091836	2.5382986	0.19434558	0.26184815	-0.67712504	-0.4525984	0.023837881	-0.34559572	-0.6533101	-0.24151227	-2.2311997	0.9852003	-0.42454302	-0.2720839	-0.8796313	-2.0692427	0.39943224
37	-0.41439232	1.087841	1.5621443	-0.55246115	0.88880706	-0.7364931	0.8368165	1.6811123	2.8703146	1.4725791	-0.9670283	-0.17435811	1.1845124	1.0201144	-0.702014	0.25038883	0.023727719	-0.10555343	0.31701702	-1.202799	2.280182	-0.08956466	0.4503518	0.3978019	-1.4653212	0.8632026	0.050689384	1.2766671	0.96007335	-0.7922967	1.0698456	-1.6790305
38	-0.026109789	-1.7176589	0.37921453	0.37388396	-0.4747481	-0.2661134	-0.53279454	-1.4598591	-0.67072034	0.700419	0.9008695	-1.6542215	-3.2183082	1.1404494	0.12233033	-1.5793934	1.3993587	-0.83642554	-0.34105074	1.2270569	3.2508192	-2.0206811	0.7632178	-0.22864181	-1.2674224	-1.7057672	0.76655424	0.4369442	1.1483064	-0.0021430687	-0.1838927	-2.526002
39	0.50463957	1.6196965	0.80763716	-0.38235894	-1.2032526	-0.30209523	1.2975225	0.9514563	-2.0093586	-1.4465674	-0.12382685	0.4928535	-0.3672236	0.31405988	1.065509	-0.027872821	1.6159563	0.27913824	-0.17455581	0.505717	-2.7328916	0.43508804	0.29262066	-1.5645264	-1.3017178	1.4830201	-1.447226	1.262466	-1.1205335	0.618689	2.8192399	0.025137333
40	1.4032402	2.038255	-0.061866082	0.037402604	1.0526143	0.8980732	-1.1243266	-1.0175258	-0.06546131	0.4328331	0.8026339	-2.1895747	2.1061046	0.15353853	-0.13613293	1.0884991	-1.0538135	-0.4970377	0.64057255	-0.8934279	2.6003988	0.61970276	1.2850552	1.6487283	1.0013096	-1.1160668	0.62474775	1.4538121	-0.11062914	1.6402246	-0.80043435	-0.05436242
41	1.5561972	0.45244694	-1.1576018	-1.0378566	-0.21181545	-0.19753197	-1.1851493	0.7072305	-2.2111151	-2.2537591	-0.051172078	0.055868633	-0.27457443	-1.0766302	-1.4688878	0.07765741	0.69839126	-0.18282543	-0.3723755	0.08832093	0.4550047	-0.3657754	-1.0506402	3.3832207	1.947134	0.8642319	0.637505	-1.7751808	0.07999437	-0.8510098	1.9062876	-1.1583658
42	-0.9939774	2.4389515	-0.48998353	0.5394681	1.084964	-0.694322	2.4153166	-1.5115355	-1.6693821	0.12312531	-0.36205393	-1.1820992	0.6180169	0.009992444	-0.57083654	0.113401204	0.38740483	-0.9393031	0.27733138	1.1815461	-0.9346864	0.59937286	-1.868432	-1.9921939	-1.2394567	0.08947911	-0.70009756	-0.8206709	0.07765559	0.41957706	-1.5273194	1.6432955
43	0.8054342	-1.8722697	-0.39098692	0.52589977	-0.40437233	-0.43433005	-1.8413632	-0.17618288	0.92724735	2.8217142	1.1374334	-1.8443938	-2.0607991	0.6316298	1.477191	-1.9956758	-2.317	0.28782216	-0.4437931	-0.42827317	1.6577919	-0.1518782	-0.024548253	0.23497625	0.18964712	0.33289933	0.26305073	3.0447965	-0.49812955	1.8995085	0.7873819	-1.6871103
44	-1.6155993	-2.0719492	0.4516445	-0.04574757	-1.7495172	0.95203036	-1.1755438	0.7638031	3.1592674	0.136163	1.0565264	-0.5968738	-2.4765217	-1.0802602	-2.21832	-2.2352228	-2.1418436	-0.023848044	0.6641071	0.095331624	1.4117595	-0.45675108	0.65760905	1.0606844	0.463897	0.7405427	1.1385036	-2.1395414	-1.6327307	0.19571532	1.0434815	-2.5586483
45	0.21678454	0.11318604	-0.41449043	-0.82698	0.6738508	-0.9954205	-0.3959503	-1.7131293	0.069253944	0.42346832	-0.6069622	-3.1328623	1.3801727	-0.08442328	-2.1731732	0.5212958	-2.0988548	-0.38602602	0.6435055	0.1847871	3.1251209	-0.2271826	0.15221414	0.5464348	-0.25406414	-0.88726676	1.1665652	0.2800283	-1.9233904	-0.30870667	0.6256752	0.15736428
46	-0.3573189	1.5423933	0.13289048	-0.5038125	-0.033407472	1.3403084	-1.8833263	0.010046811	-1.1893579	1.5380507	1.3275238	1.7408864	-1.675612	0.20528658	-0.48983094	0.21561617	-1.7054027	-0.037802797	-0.02981701	-1.7327679	0.33402056	-0.38924572	-0.28230512	1.933627	-0.9828667	1.9728262	-1.3735917	3.6393104	1.1282091	1.4098918	-2.254366	-1.8525652
47	0.20562845	0.3901728	-0.24490008	0.66248196	-0.108259246	-0.17156748	-0.03483017	2.1946795	0.30176073	-1.4414171	0.4153767	-0.32907206	1.2403971	0.3970953	0.46368375	2.0361533	1.7979504	0.25174114	-0.03222271	-0.25406614	1.4934384	-0.47117534	-0.15034693	-0.46704537	0.5269977	-2.5672548	-0.27385023	-1.8571191	1.5992194	0.30612567	-0.78069973	-0.45768476
48	0.8234248	-0.7070129	0.6259387	-0.4977157	-1.4224637	0.3936365	1.2443109	1.6732985	0.41967684	-0.001008012	0.79318464	-0.96853346	-2.9678195	-1.2560383	0.7957099	-0.48482594	1.3216926	-0.33684266	-0.98138607	1.3782454	-2.5069053	-0.85150975	-0.4313019	1.6440804	0.42512417	1.8881086	2.3637726	0.3834555	-1.1623707	-0.27660087	-1.263008	-2.193873
49	-0.6546855	0.1885531	0.005870959	0.41513532	0.2586786	-0.008176847	0.2105802	1.3617059	-0.35863668	-0.026534569	-1.1608453	1.7412876	1.6976205	0.7870526	-1.4887886	1.5124741	0.50496656	0.45487875	1.7087889	-1.3032578	2.1973743	0.3175123	1.6465893	-3.078391	0.40795663	-0.6562571	0.848386	1.1843262	0.86738896	-1.1929601	-2.5139227	1.8205738
50	0.33563495	-0.3209179	-1.5789468	-0.955953	0.3579549	-0.729306	-0.33598456	0.097998545	-0.8914203	3.241787	-1.2458547	3.863225	1.435625	0.2480261	1.980504	-0.84176624	-0.06649283	0.15089652	0.080597766	0.7566748	1.4996177	0.7750529	-1.9390104	0.6501254	0.33344856	0.9244139	-0.09866533	2.8743305	-0.081132196	0.608429	-0.17599961	1.103175
51	1.0853186	1.2036223	-1.4799013	-0.18969676	0.5989333	-0.45764926	0.0440945	-2.6210995	0.66865003	-0.20468253	0.28445858	-1.6537217	2.5283918	-0.19667378	-1.3705891	3.2263482	0.03696474	0.06423807	1.1771765	-0.035227492	1.9157887	1.0979085	0.3352244	-0.77447945	-1.2071822	0.67608315	-2.7215428	0.6015189	-1.3219681	0.6100166	-0.38463244	0.6304009
52	0.851734	-0.83696526	-0.32103503	2.1953094	-0.5615607	1.1574185	1.4483484	1.2672462	-1.8485174	0.7283242	0.44662318	-1.654191	-0.88970023	-0.7682453	-1.5435491	0.620746	2.5095856	-0.19750641	0.20298848	-0.6529063	0.08045519	0.40448973	2.513524	-1.7193149	1.4998232	1.5792243	2.8641133	2.36032	1.4842575	0.1133997	-1.001802	0.9783798
53	2.3428416	1.5933383	-0.22089896	-2.5088356	0.42682073	0.24185082	1.2751887	0.86489993	1.7641927	-1.922652	0.94493246	-1.0371404	3.1702147	0.055594765	1.7964873	-1.9334576	-0.7464135	-0.27105394	-0.11355457	0.8757458	0.07350834	0.64043576	-2.594956	-0.49616677	-0.28869852	-0.5782014	-1.9166442	-2.6291454	0.7749088	0.22959015	-1.3798913	0.42609033
54	0.983153	1.8565762	-0.15351383	-3.4194565	-0.43099505	0.8290116	0.57381886	-0.7621508	0.18645185	-1.1861298	0.4130151	1.1271012	-1.0485902	-0.30160007	1.7164454	-2.7521567	0.3603485	-0.21136145	-0.55623156	1.1174322	-0.19069535	0.41255417	-1.2673001	-1.3362169	-0.09128884	0.7985097	-2.1088495	-1.6048878	1.1154357	0.8121822	-1.0759555	1.47026
55	-1.5549977	-1.6274099	-0.6302102	1.3705989	-1.1284685	0.48027977	0.8696096	1.0959089	-0.32379547	2.1778684	0.20737994	1.0956047	-0.63474876	-0.92804116	-2.6380742	0.6665741	-1.4768155	-0.83684385	-0.7952965	-0.43798015	-1.3229208	0.43337187	-2.1628041	-1.4533415	-0.67938757	0.772874	1.4822791	-1.36167	-1.6009388	-0.51472396	2.3035634	-0.33163446
56	-0.4009776	-1.4786185	-1.3900493	-0.50662154	0.118631795	-0.35627928	-1.0612671	-1.1218545	1.1295885	-0.051175114	0.3888666	-2.402073	-1.1915045	-0.7998285	0.19463013	1.6205158	0.14932527	0.12012554	0.6489593	0.60154593	-1.7407035	0.14663588	-0.17623457	-2.460771	0.9102968	1.8145485	-2.547126	1.6969143	-0.039335214	1.21162	-2.707801	-0.42616016
57	-0.37188002	-1.3016015	0.037989322	0.650866	-0.8657902	0.6006993	3.0960734	-0.48467672	-2.1601355	-0.042282708	0.68417424	0.4722769	-1.2792906	-0.5468202	-1.4986056	-0.6017143	-1.1529719	-0.44309902	-0.549903	1.8369485	-1.4451998	0.21040551	0.02743814	-0.4348844	-0.5290919	3.2723844	-0.46308312	2.132099	-0.54727954	0.63115144	1.1773949	0.2623421
58	-0.5354325	-1.7113943	0.4164006	-1.0468125	-0.5242906	-0.9840934	-0.3316645	-1.7361253	1.3766141	-1.3209647	-0.0706421	-1.8747104	1.249549	0.8122474	-0.6780337	-0.867578	0.31303495	-0.2663532	0.15069698	1.692329	3.7590306	-0.8841179	-0.45925507	-0.7794513	0.24138747	1.403968	-1.5399271	1.3717064	0.3786755	-0.31928536	-0.8033343	-0.011538665
59	-0.91638756	-2.1815102	0.09831993	1.8229632	-1.0500225	0.3610572	1.4395909	2.1442509	0.36305356	1.6836679	0.08558798	-0.053689096	-0.87957346	-0.34916395	0.18884972	-1.8924183	1.7021589	0.09284772	-0.39883536	-0.08673107	2.3771431	-0.21323156	0.046178065	-0.5670208	-0.5501748	0.9320536	0.6687019	0.5211772	1.0804034	-0.42477474	-2.1874564	-1.2348632
60	-1.5337735	-2.4266043	0.6458248	0.26726818	-1.5143445	1.3930365	-0.8412391	-0.47387603	-0.92790705	-0.37807804	0.60861045	1.3880897	-1.249787	0.38244995	-1.4140067	-2.7771559	-2.7784493	0.60627615	0.42955452	-0.15813513	1.459235	-0.19472772	0.30535826	-0.027673027	0.20739219	-1.9203997	-1.0339166	-1.2226282	1.5421296	0.88538	-0.46740913	-1.1012429
61	-1.7270242	-0.43296024	1.0356174	0.0061268797	-0.10165179	-1.1295636	-0.69857156	-0.24562463	-1.24193	1.7548232	-1.526737	-2.3025846	0.35059768	0.78838104	1.970564	0.36791804	2.306524	0.67490625	0.7288539	-0.61785936	-0.7951032	-1.2733418	0.015826745	-1.906622	-0.7766954	0.6613936	-2.1907802	1.0148846	1.6302983	-0.60603344	-0.048795078	-0.47515166
62	1.2634094	-1.0183343	1.3347006	1.336868	0.97409093	-1.4227313	-0.54326195	-0.9940301	1.7327712	-1.5244634	0.11340977	-1.8559033	-0.53958815	1.7830993	0.34561148	0.83269465	-1.9616566	-0.2263187	-0.84499717	0.8014339	3.7749748	-0.11922293	-1.5122302	1.9371138	0.044541057	0.6375164	-2.166805	1.0667887	0.8845076	1.1117823	-1.3025801	-1.0346467
63	-2.587137	-2.6456864	-0.39046618	0.62163	-0.34157214	-0.5941187	-0.520653	-0.6101953	0.8144065	1.5153435	0.37491935	-1.2479613	-1.8738799	0.7544654	-0.74600834	-1.9827799	-0.5198634	0.8597836	0.52889603	-0.24465223	0.1624019	-0.7757518	-0.25677842	-1.8931109	-0.7086254	-0.08037379	-1.7048109	1.532619	1.1013528	-0.013926043	-2.5808945	-0.938507
64	0.15909794	0.8290917	0.7520428	-2.356336	-0.8346034	0.09402945	0.7348401	1.1536322	-2.0148888	0.45530164	-0.29262787	1.6891879	0.20636134	0.94802254	0.39721394	-0.473756	-1.1424319	0.012132227	-0.06091709	0.6037216	-0.97725534	-0.3536616	-0.31553027	0.95107794	-0.36188868	2.7316923	-1.6684312	1.8103265	1.0751266	-0.03996316	2.2094698	0.21958697
65	-1.501942	-0.07275068	0.7507863	0.83145434	-0.44254547	0.48224416	0.11823846	2.0749958	-1.8271079	0.46269882	0.22176272	-0.2187799	-0.73259544	0.10303281	0.87763065	0.12310177	-2.94479	0.14856353	-0.18147506	-0.47526103	-2.409552	-0.67622983	2.1281807	-1.6916603	-0.49702448	1.3220724	-0.7751147	1.0912881	0.74878776	0.52121633	-1.5498306	-1.2482473
