	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
20	1.563717	-0.26670438	-0.5365241	3.127979	0.8145963	-1.279137	-2.4875653	-1.3908004	1.5294833	-1.5823448	-1.1860245	4.3076572	1.5291029	-1.7043046	-2.8829606	2.5645616	-1.0406998	0.0052600433	-3.3324366	-0.19862458	2.1891146	2.124799	-1.4063375	-0.22894281	1.6325927	-0.55208975	0.42898026	-0.99845695	-2.5705874	-1.0641977	-0.83777213	0.16535665	-4.825892	4.210918	1.2116882	-0.67613626	1.5064737	0.3842177	-0.9722451	-2.5097983	3.7229676	0.46106473	-0.34359005	-0.59689564	-2.8640397	-0.2199218	0.9142321	2.1601171	1.6987382	-1.381686	-0.09364793	-1.4301597	0.91652685	1.8136345	0.99411047	-1.1978296	-3.2891786	2.1673841	-2.4240706	-2.5448825	2.5003371	0.6947579	-1.8939335	-1.1675948
21	-2.5045478	-2.5819376	-1.0508989	3.4010587	1.2876997	-1.9862229	1.7629443	0.9673929	1.37711	0.3476262	-1.2656722	2.1520004	0.040685292	-0.93372655	2.7299662	-2.4356236	-1.775431	-1.0314453	1.7177451	1.62943	0.82357377	-0.36917445	0.9455143	-0.12685981	1.3918883	-0.5788928	-0.14795598	0.03052667	3.0711944	-0.86364526	-0.0055236956	1.986538	2.5817902	-2.338592	-2.325041	-1.4981915	-0.69069123	1.9890753	-0.40988332	-1.3932049	0.7813682	-2.0411053	-0.21017353	-3.7704751	-0.3482213	-1.1835672	-0.14776728	-2.1381996	-2.5597658	-0.8292082	2.607411	2.4309528	-3.819518	-2.4770458	-1.8074763	-0.6074504	2.2633479	2.026885	1.0907927	-0.4766957	1.0939392	-2.5540454	-0.73339176	-1.4577533
22	-0.37484017	2.14364	0.31846914	0.79432446	-1.5806113	3.5363867	1.822314	0.027760915	-0.75420725	-1.3858308	-1.7307394	-0.76298887	1.6946889	2.576635	1.9985739	3.5037704	-1.5585537	-1.5488865	3.3058457	2.3463013	1.4758145	-1.3889289	0.27536458	-2.2062058	-2.0563045	-1.0840532	-0.46857202	-2.800559	0.7746377	-0.390906	1.485702	2.669877	0.5513124	2.0542321	-1.1670985	0.9206991	-0.57255423	1.40575	-0.3994009	-2.0651462	1.2915539	1.9736723	-0.21815422	-1.2074875	1.0631056	0.4059396	3.0318675	-3.5039845	-3.0732687	-2.7239811	2.084683	2.4969437	-0.13944568	-1.6317508	1.1920546	-2.6284618	2.2121572	3.086154	-0.37220478	-2.1627116	2.646397	0.102976955	0.90469885	1.3291605
23	-0.6471932	0.33866513	0.051051747	2.577644	-2.1182935	-1.651987	4.124445	1.483401	-3.6041484	1.5085804	-1.4713334	-2.6140897	-1.7716494	-1.0191805	-1.357722	0.8287414	-1.8743663	-0.77106285	0.4948644	-0.40667707	-3.6650853	-1.3960382	0.3265333	-0.7354909	-2.8525798	2.2551608	-0.678903	0.7953057	0.27633107	1.1959693	-1.4814272	-2.0106826	3.8833797	-2.260129	0.9153653	-0.049951173	-2.563326	-0.017241094	-2.6549945	-0.5911574	-1.839128	0.30417094	1.7767029	-2.070248	-0.82748497	3.2695162	0.74676013	-0.4066948	1.0406381	1.1467229	-2.8270428	2.1633627	-0.5262068	-3.1610367	0.8989338	1.211077	-1.8559065	-0.90164346	0.8505048	-0.1350111	-0.8728781	-0.37001455	-0.33434108	1.22218
24	-2.440756	-1.8337641	2.4552162	2.4564042	-2.1886382	-0.76133543	0.63570714	0.414865	-0.6550729	1.3268623	-0.2236009	-2.2606418	-1.3791281	-0.37439206	-3.5422194	1.8406674	-0.5463436	-1.7142596	1.2121773	-0.94540894	1.9670613	-1.4454052	0.0014257897	-2.3124132	-0.51143163	-1.2123878	0.24522868	0.65202653	0.8720167	1.5403408	2.821261	-0.009408626	-1.197614	-0.12688339	0.63994014	0.45506683	2.2375636	2.3873668	-2.6760774	-0.38545084	0.044841338	2.793412	0.7481047	-2.7571132	0.19319916	3.5187476	-0.27304047	2.2766497	2.589066	-1.4638188	1.8782752	0.7662749	-2.7491899	-2.1826243	-1.6557328	0.4874475	-1.995764	1.4277169	-4.234526	-0.7138236	-0.8375122	-1.203975	-3.7579248	2.4389126
25	1.144134	2.3193877	-0.9433881	-0.71483785	1.3616016	-1.4951484	-2.0825868	-0.3717846	0.46084753	1.0946672	-1.275878	2.210737	-1.9305677	1.9465677	-0.06292381	0.08488487	-2.3882139	-1.4014336	1.2065222	-0.3187637	-1.8642361	-3.1224692	0.16859728	-0.6973369	-1.3565897	-2.4690306	1.6082236	1.3716669	-2.031129	0.91387886	-0.47051284	-0.68657523	-2.2419388	0.18038392	-1.7917329	1.8862455	-0.65987515	-2.07231	0.080766596	1.9138608	0.15482251	1.8274966	-0.3558877	2.2059467	-3.4730806	-0.6512778	1.8119817	0.35595477	-0.448412	-2.8268583	0.9518467	1.0736451	3.6699972	-1.9115866	0.23267055	-2.7874691	-2.3453379	2.5955424	-2.8828497	0.49073693	-1.2375826	2.1268635	-3.0615644	1.3234094
26	-0.6133223	1.6116753	1.6998856	-1.7243041	-0.6857305	3.067788	-1.4443748	-1.2757694	2.4961958	1.5736663	1.8677474	-3.6925569	0.086706385	1.2411118	-1.953722	2.8454337	1.1629223	-2.7288225	1.097569	-0.8013838	-2.3897352	-0.9664035	-0.32631862	1.2923676	-0.91847515	-2.3588033	0.8205737	1.8669697	-2.4988022	0.0498968	1.0655917	-1.4729773	-0.13762148	0.22395144	-2.7150068	2.9483976	-0.22851282	0.07098563	0.043120254	-0.53059256	-2.3960278	0.7283093	2.513579	1.8401058	3.5996919	1.2464411	-1.8224326	2.2528963	0.82661074	3.250821	-1.638469	-0.6607147	1.2116449	1.8257985	1.1363927	0.168363	0.24891263	0.12866814	2.9827034	1.829544	1.7301893	1.1046419	2.4107754	0.9978456
27	3.0219486	-0.33615285	0.9211443	0.27010533	-1.8069142	1.8976595	0.33689037	-0.083500095	1.6892446	-0.8540166	-2.1185389	-0.896146	0.81871635	2.6765497	-1.4221572	3.1903775	0.2394747	1.1115345	-0.36167005	-2.1808112	3.0483847	1.5032281	-2.6799037	-0.50403947	0.043558415	0.95907676	1.0887333	-1.3954648	-2.3354557	1.4504766	0.7969591	-0.6457552	-2.3096879	3.7921922	3.0680606	1.0353711	2.8573213	3.5179558	-0.394253	-2.934555	-0.04183021	2.431226	0.77545875	0.52239543	-2.1477804	0.8629846	0.060296275	1.6276584	2.305689	0.056133647	-0.385828	-2.562004	-2.1506724	0.31707668	0.74472404	-1.2061216	-0.923614	2.6342895	-2.5105193	-0.7598481	-0.7913159	-1.3045902	-0.8158984	-1.3465025
28	-0.601953	1.0253733	4.1189466	0.27827013	3.2643595	-0.49785775	-2.8321195	-1.0270407	0.07205476	-0.24086377	1.6757932	1.1149642	1.0498109	-3.8153305	-0.3122702	0.811983	-0.89242625	-3.5973814	1.6985188	-0.564452	-0.30518976	-1.3883725	-0.7782529	-0.54503137	0.61157095	-2.6483188	-0.58326423	1.1408125	-1.0752925	-2.120529	1.8698862	1.9958652	-3.2392783	1.4208975	-1.9553926	3.1308994	-2.1601121	-0.101013705	2.4429283	0.50363684	-0.52077556	-0.691982	-0.061693735	-1.8775479	3.6806695	0.13345309	-1.4568598	1.6498309	-0.42937538	-0.040615406	-0.007586934	-0.7620315	0.09346247	0.9125146	2.2925816	0.009331653	3.270925	-0.8594596	1.6752911	-1.3324943	2.330032	0.13452575	-0.38104042	1.7088158
29	0.2888125	1.2407684	-3.6198454	3.0797164	-1.9854527	-0.40958276	1.6459254	-0.1885294	-3.054824	1.3154278	3.027584	1.6769708	-2.9683855	0.9664371	-1.0912558	0.34271643	0.937314	1.1890486	-2.6807883	-1.0295228	-0.5410366	2.8742514	0.95133936	-2.92774	-1.4573721	0.8612134	-0.35990795	1.8217739	-0.061200943	-0.68545794	-0.16401812	-1.817461	-1.300461	-0.09432223	2.559471	-1.2482971	-0.27755806	-4.1294584	-1.9492135	3.7322657	1.18945	-1.2883765	1.0220771	1.8318835	-1.8023458	-1.6671953	-0.097520016	-2.8368313	0.99856865	-0.102523245	0.5745284	0.72753507	3.3590322	0.13525902	-0.51716864	2.3002243	-1.41664	1.2749768	0.8179232	1.5747712	-0.23424114	3.276303	-1.087177	3.0455618
30	-1.4400235	-0.26795045	1.316521	-1.6177572	-2.0479167	1.3425723	2.2071044	-0.5268757	-0.26773185	1.4511877	1.1834528	-2.4064143	-2.062798	1.3382692	-1.3653641	0.3885499	3.1013906	0.55431414	0.07506696	0.41999242	1.9411237	-1.8596541	1.695551	1.6847106	0.64026517	0.3556766	-1.5252519	0.22171676	1.909942	-1.2861098	2.9400787	0.54197466	-2.2999876	2.2672584	2.711889	2.1885462	-1.042279	-0.80834377	-2.588473	0.28832933	-2.788624	1.8637489	0.85930014	-1.3390163	1.9598062	1.8782517	-1.1860764	0.7849817	0.7975389	-0.9290321	-1.5861138	-3.2512083	-0.21907896	-0.022484936	-1.8150221	2.3290317	-1.4927474	-2.3005166	-1.6683646	0.95042396	1.1015781	1.5347383	2.8747354	0.6775011
31	-1.0613165	1.049109	-2.303465	0.30675754	-2.1575344	2.505751	0.25055203	-2.5364597	2.3375895	-0.45518824	1.5954766	-0.28697237	-1.0366864	-0.5364829	-1.933389	2.072478	1.7860007	1.3200512	-2.5633674	-2.4627826	2.586518	-0.8172542	1.8922337	-0.92970496	2.6336434	-3.2448125	0.39414555	0.37701592	0.20282082	0.24389134	0.40082672	-0.6190036	-1.556471	0.720463	-2.1338875	-1.4672824	3.3361568	-0.37258193	-4.2844133	-1.5062844	2.856943	2.3160188	-0.77838314	3.3825371	-1.9692885	2.115665	0.51942205	0.90238833	0.31552985	-1.2677792	2.0774987	3.0811346	-1.4927573	2.9413764	-1.1563282	2.2217865	-2.2967093	1.7558612	-1.1680754	-0.33345282	-0.038599387	1.7030988	-2.675921	1.3607943
32	-1.8231939	0.42851812	-2.0772262	-2.8523755	-0.5246044	2.263812	-0.6546628	-2.6151085	1.3116679	-0.603407	2.9584029	-2.0941389	-0.40704447	0.61403203	-1.8163188	0.28527722	3.15836	0.6445092	-2.7136815	-0.5099483	1.8179188	1.9184914	1.7567354	1.6841006	2.9089909	-3.417873	0.14796382	-0.21502657	-0.89481384	1.679374	0.8514787	-1.2829461	-0.8984897	0.45739758	-1.4104763	-3.2281382	-0.4926574	-2.0067394	-2.3246212	-0.44083488	1.7846063	-0.92018104	-0.5769401	3.841934	0.98786545	-1.4192424	0.5344435	1.176337	0.6697801	0.39576954	2.0265558	1.6237724	2.3836873	2.7489111	0.46356368	0.20330042	-1.8008182	0.50998855	1.3622534	0.9706258	-3.127706	2.6832838	0.8382864	2.72295
